horse_id,horse_name,sire,sire_id,sire_sire,sire_dam
2023101172,ハウスオンファイア,パイロPyro(米),000a01176a,Pulpit,A.P. Indy
2023101174,ドルチェミスト,タリスマニックTalismanic(英),000a013425,Medaglia d'Oro,El Prado
2023101176,ルナーマンス,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101177,ムーンリットレイン,アドマイヤムーン,2003102991,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2023101185,ミラクルスパート,タワーオブロンドン,2015101621,Raven's Pass,Elusive Quality
2023101186,タイセイカラーズ,サトノクラウン,2012104668,Marju(愛),ラストタイクーンLast Tycoon(愛)
2023101191,リスペクトライト,フリオーソ,2004106867,ブライアンズタイムBrian's Time(米),Roberto
2023101199,クリノセーラーマン,シャンハイボビーShanghai Bobby(米),000a0127e4,Harlan's Holiday,Harlan
2023101200,シートゥサミット,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2023101201,タントレーベル,ミスチヴィアスアレックスMischevious Alex(米),000a01b7f7,Into Mischief,Harlan's Holiday
2023101204,ドナカサミエント,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101205,ティスマイル,ウインブライト,2014100222,ステイゴールド,サンデーサイレンスSunday Silence(米)
2023101206,スーパーチャイルド,モーリス,2011100655,スクリーンヒーロー,グラスワンダー
2023101207,メイショウショカツ,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101215,グリーンガーネット,ダノンプレミアム,2015102367,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101217,サリー,ロゴタイプ,2010103783,ローエングリン,Singspiel(愛)
2023101227,チャーミングアイ,マテラスカイ,2014110060,Speightstown(米),Gone West
2023101229,ピンクカメリア,リアルスティール,2012104889,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101230,ハートニヒヲツケテ,アドマイヤマーズ,2016104422,ダイワメジャー,サンデーサイレンスSunday Silence(米)
2023101231,フリッシュ,パイロPyro(米),000a01176a,Pulpit,A.P. Indy
2023101233,キタノハイテイル,ルヴァンスレーヴ,2015104189,シンボリクリスエス,Kris S.
2023101235,オルビスケリー,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101236,スマートイデアル,イスラボニータ,2011103565,フジキセキ,サンデーサイレンスSunday Silence(米)
2023101246,ステラゲイル,インカンテーション,2010104916,シニスターミニスターSinister Minister(米),Old Trieste
2023101251,ジョリュウジャンシ,セイウンコウセイ,2013104230,アドマイヤムーン,エンドスウィープEnd Sweep(米)
2023101254,リアルナイスガール,バゴBago(仏),2001190004,Nashwan,Blushing Groom(仏)
2023101260,カスターニエ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2023101261,キーチデッドミラー,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2023101263,チェラブ,ミスチヴィアスアレックスMischevious Alex(米),000a01b7f7,Into Mischief,Harlan's Holiday
2023101264,リトルエンジェル,ミスチヴィアスアレックスMischevious Alex(米),000a01b7f7,Into Mischief,Harlan's Holiday
2023101268,ドナベーネ,インディチャンプ,2015104688,ステイゴールド,サンデーサイレンスSunday Silence(米)
2023101269,ドンエレクトス,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2023101271,ニシノゴージャス,シスキンSiskin(米),000a01aa3d,First Defence,Unbridled's Song(米)
2023101278,マオノムサシ,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101279,シュートザムーン,サトノジェネシス,2016104853,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101280,ブレイシオン,セイウンコウセイ,2013104230,アドマイヤムーン,エンドスウィープEnd Sweep(米)
2023101282,メイショウユウゲン,ダノンバラード,2008103548,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101283,マオノサルート,スマートファルコン,2005100097,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101285,ライフオブラクーン,フォーウィールドライブFour Wheel Drive(米),000a01b93e,American Pharoah(米),Pioneerof the Nile
2023101295,リアライズアリス,エピファネイア,2010104155,シンボリクリスエス,Kris S.
2023101296,ジュニートワン,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101298,イバラヒメ,サトノダイヤモンド,2013106101,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101301,クアッドフォルツァ,ゴールドドリーム,2013106119,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101303,ダブルインカム,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101306,コパノセビリア,ミスターメロディ,2015110096,Scat Daddy(米),ヨハネスブルグJohannesburg(米)
2023101307,ベアフォースワン,カレンブラックヒル,2009106230,ダイワメジャー,サンデーサイレンスSunday Silence(米)
2023101308,グリミスティ,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101313,リピ,ロードカナロア,2008103552,キングカメハメハ,Kingmambo(米)
2023101314,スペシャルシラー,サートゥルナーリア,2016104505,ロードカナロア,キングカメハメハ
2023101315,サンエンジェルス,カリフォルニアクロームCalifornia Chrome(米),000a012602,Lucky Pulpit,Pulpit
2023101317,ラインメテオラ,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101318,クープグラッセ,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101323,ラインジーク,シニスターミニスターSinister Minister(米),000a011099,Old Trieste,A.P. Indy
2023101328,ラインクインビー,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101329,テイエムテンジン,サトノアラジン,2011104063,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101334,テイエムロングダン,ストロングリターン,2006102934,シンボリクリスエス,Kris S.
2023101336,テイエムカミカゼ,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101346,ミツカネメルクリオ,サトノアラジン,2011104063,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101347,ハイバーニアン,タリスマニックTalismanic(英),000a013425,Medaglia d'Oro,El Prado
2023101348,ニチヤヲツイデ,ダノンキングリー,2016102179,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101349,シンクシビリティ,ミスチヴィアスアレックスMischevious Alex(米),000a01b7f7,Into Mischief,Harlan's Holiday
2023101355,ペプチドプラタ,ブリックスアンドモルタルBricks and Mortar(米),000a014377,Giant's Causeway(米),Storm Cat(米)
2023101356,ペプチドアバンス,サトノダイヤモンド,2013106101,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101362,デルマホダカ,ブリックスアンドモルタルBricks and Mortar(米),000a014377,Giant's Causeway(米),Storm Cat(米)
2023101364,デルマアソ,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2023101366,デルマノリクラ,レッドファルクス,2011104416,スウェプトオーヴァーボードSwept Overboard(米),エンドスウィープEnd Sweep(米)
2023101371,デルマカイモン,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2023101374,レッドファイブ,ダノンスマッシュ,2015102377,ロードカナロア,キングカメハメハ
2023101375,マテンロウオリジン,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2023101380,ミヤノラングリー,ナダルNadal(米),000a016e99,Blame,Arch(米)
2023101382,ドッグウッド,レイデオロ,2014106201,キングカメハメハ,Kingmambo(米)
2023101383,ガンダ,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2023101390,マジックハンド,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101391,ピグマリオン,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101392,ノアシルヴィ,ファインニードル,2013100612,アドマイヤムーン,エンドスウィープEnd Sweep(米)
2023101394,ミエスタ,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101395,ガルフコースト,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101397,ウィッキドピケット,モーニン,2012110091,ヘニーヒューズHenny Hughes(米),ヘネシーHennessy(米)
2023101398,ゴルトミュンツェ,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101399,ゴーゴーリチャード,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101401,サバイバルトゥルー,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2023101404,パンチャマハブータ,アドマイヤマーズ,2016104422,ダイワメジャー,サンデーサイレンスSunday Silence(米)
2023101405,カクウチ,アドマイヤマーズ,2016104422,ダイワメジャー,サンデーサイレンスSunday Silence(米)
2023101406,オーロヴェント,ホークビルHawkbill(米),000a01327c,Kitten's Joy(米),El Prado
2023101410,ソヴァージュ,タリスマニックTalismanic(英),000a013425,Medaglia d'Oro,El Prado
2023101412,クリコバロー,ロジャーバローズ,2016106065,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101414,コレデヨカロウ,グレーターロンドン,2012101402,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101420,サノノサンダー,カリフォルニアクロームCalifornia Chrome(米),000a012602,Lucky Pulpit,Pulpit
2023101421,サノノキャニオン,ヘニーヒューズHenny Hughes(米),000a011155,ヘネシーHennessy(米),Storm Cat(米)
2023101423,サノノアルペン,シャンハイボビーShanghai Bobby(米),000a0127e4,Harlan's Holiday,Harlan
2023101438,スミレノハナ,ブラックタイド,2001103312,サンデーサイレンスSunday Silence(米),Halo
2023101440,アンコ,フィレンツェファイア,000a01be02,Poseidon's Warrior,Speightstown(米)
2023101443,フィーユレアル,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101444,インスウィング,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101445,メイケイシャイン,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101446,オケアノステソーロ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101448,スラッシュコード,ミスターメロディ,2015110096,Scat Daddy(米),ヨハネスブルグJohannesburg(米)
2023101449,サウンドムーブ,リアルスティール,2012104889,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101451,ショービット,フィレンツェファイア,000a01be02,Poseidon's Warrior,Speightstown(米)
2023101452,スマートジュリアス,モズアスコット,2014110031,Frankel,Galileo(愛)
2023101454,スマートバニー,マテラスカイ,2014110060,Speightstown(米),Gone West
2023101457,ハルシャダ,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101458,ウェルックス,レイデオロ,2014106201,キングカメハメハ,Kingmambo(米)
2023101459,シャルムグリーン,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101461,アウラニ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101469,スナップジジ,エンパイアペガサス,2013101493,エンパイアメーカーEmpire Maker(米),Unbridled
2023101471,カンタベリービーム,エポカドーロ,2015102440,オルフェーヴル,ステイゴールド
2023101473,ソロイノシタク,ヤングマンパワー,2012104685,スニッツェルSnitzel(豪),Redoute's Choice
2023101475,ハチマン,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101477,メビウスロマンス,ニューイヤーズデイ,000a014589,Street Cry(愛),Machiavellian
2023101478,フューチャプライム,サートゥルナーリア,2016104505,ロードカナロア,キングカメハメハ
2023101479,アミナス,モズアスコット,2014110031,Frankel,Galileo(愛)
2023101480,ヒリュウ,ブリックスアンドモルタルBricks and Mortar(米),000a014377,Giant's Causeway(米),Storm Cat(米)
2023101481,シビックアスコット,モズアスコット,2014110031,Frankel,Galileo(愛)
2023101482,カンフーヒーロー,ストロングリターン,2006102934,シンボリクリスエス,Kris S.
2023101483,シャルマンナナ,モズアスコット,2014110031,Frankel,Galileo(愛)
2023101484,リバーソニック,ルヴァンスレーヴ,2015104189,シンボリクリスエス,Kris S.
2023101489,スウィートラキ,スマートファルコン,2005100097,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101491,フルドフォルク,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101495,アヴァランチ,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2023101498,ベアコルム,ミスターメロディ,2015110096,Scat Daddy(米),ヨハネスブルグJohannesburg(米)
2023101499,クロボタン,シャンハイボビーShanghai Bobby(米),000a0127e4,Harlan's Holiday,Harlan
2023101500,クロカミジョウ,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101501,マイティキングダム,ビッグアーサー,2011103328,サクラバクシンオー,サクラユタカオー
2023101502,ヒエンジョー,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101516,モズタンケ,モズアスコット,2014110031,Frankel,Galileo(愛)
2023101519,ミトノボタン,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2023101524,ワルキューレキング,サートゥルナーリア,2016104505,ロードカナロア,キングカメハメハ
2023101525,マテンロウブリッジ,サトノクラウン,2012104668,Marju(愛),ラストタイクーンLast Tycoon(愛)
2023101526,ショウサンカナヲ,サートゥルナーリア,2016104505,ロードカナロア,キングカメハメハ
2023101527,チャチャコマニ,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2023101529,ジェルソミーノ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2023101530,ミアエッテ,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101532,リュウゴピュア,リアルインパクト,2008103244,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101545,ロミオ,シュウジ,2013100783,キンシャサノキセキ,フジキセキ
2023101549,ウチュウノハナ,ベストウォーリア,2010110127,マジェスティックウォリアーMajestic Warrior(米),A.P. Indy
2023101551,エムティリオ,グレーターロンドン,2012101402,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101555,スカイプライド,フィエールマン,2015105075,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101557,シンデレラガール,サングレーザー,2014105304,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101558,ルージュブリッツ,エイシンフラッシュ,2007102951,キングズベストKing's Best(米),Kingmambo(米)
2023101559,センジュキヨマル,アニマルキングダムAnimal Kingdom(米),000a011dad,Leroidesanimaux,Candy Stripes
2023101563,レースクイーン,フィレンツェファイア,000a01be02,Poseidon's Warrior,Speightstown(米)
2023101564,オリエンタルガール,カリフォルニアクロームCalifornia Chrome(米),000a012602,Lucky Pulpit,Pulpit
2023101566,フジガイフウ,ミスターメロディ,2015110096,Scat Daddy(米),ヨハネスブルグJohannesburg(米)
2023101568,テーオーユリウス,コパノリッキー,2010106548,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101569,サイモンシャリオ,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101570,コパノキャメロン,シャンハイボビーShanghai Bobby(米),000a0127e4,Harlan's Holiday,Harlan
2023101571,ニューカワイイ,カリフォルニアクロームCalifornia Chrome(米),000a012602,Lucky Pulpit,Pulpit
2023101572,グランワールド,シニスターミニスターSinister Minister(米),000a011099,Old Trieste,A.P. Indy
2023101573,ブルーメサンライズ,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2023101574,サンライズジャッジ,ダノンキングリー,2016102179,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101575,ラルクアンレーヴ,コントレイル,2017101835,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101576,リン,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2023101577,フレイムスター,ドレフォンDrefong(米),000a013b82,Gio Ponti(米),Tale of the Cat(米)
2023101578,コパノミラノ,コパノリッキー,2010106548,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101579,サイモンエクセラー,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2023101580,テーオーレックス,サートゥルナーリア,2016104505,ロードカナロア,キングカメハメハ
2023101581,モンサンヴェロニカ,ヴァンゴッホ,000a01a7c9,American Pharoah(米),Pioneerof the Nile
2023101582,ベンティガオルサ,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101585,メイショウプレマ,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101586,リオンサーガ,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101589,ニシノネガイ,ダイワメジャー,2001103114,サンデーサイレンスSunday Silence(米),Halo
2023101591,アストリル,デクラレーションオブウォー,000a0136f6,War Front,Danzig
2023101592,テーオーカイザー,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2023101598,ホウショウリュウ,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101599,クロノレガリス,スワーヴリチャード,2014106083,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101602,エルモサカスターノ,ベストウォーリア,2010110127,マジェスティックウォリアーMajestic Warrior(米),A.P. Indy
2023101603,クリコメリー,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101605,ダイメイミラクル,アジアエクスプレス,2011110091,ヘニーヒューズHenny Hughes(米),ヘネシーHennessy(米)
2023101606,ダイメイプリンス,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101607,ダイメイクマモト,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2023101610,クリコファルコン,アジアエクスプレス,2011110091,ヘニーヒューズHenny Hughes(米),ヘネシーHennessy(米)
2023101615,ミーンアロット,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2023101616,ファンシーズ,ルヴァンスレーヴ,2015104189,シンボリクリスエス,Kris S.
2023101626,ルクスアンジュ,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101627,ブルーハーツ,エポカドーロ,2015102440,オルフェーヴル,ステイゴールド
2023101629,ジーティーウブラブ,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2023101630,ジーティーウンカイ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2023101632,マーゴットミスト,ビッグアーサー,2011103328,サクラバクシンオー,サクラユタカオー
2023101633,クランドゥルス,ビッグアーサー,2011103328,サクラバクシンオー,サクラユタカオー
2023101640,ワンダーシャッフル,アニマルキングダムAnimal Kingdom(米),000a011dad,Leroidesanimaux,Candy Stripes
2023101642,ベルウッドピース,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2023101643,ドナテアン,ミスターメロディ,2015110096,Scat Daddy(米),ヨハネスブルグJohannesburg(米)
2023101644,オルブライト,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2023101645,ヒナノムサシ,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101647,サンマルフォース,フォーウィールドライブFour Wheel Drive(米),000a01b93e,American Pharoah(米),Pioneerof the Nile
2023101650,ガトー,ルヴァンスレーヴ,2015104189,シンボリクリスエス,Kris S.
2023101651,ランブレイ,リアルスティール,2012104889,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101656,キイチムーブメント,エスポワールシチー,2005102837,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101657,ミヤムーブメント,イスラボニータ,2011103565,フジキセキ,サンデーサイレンスSunday Silence(米)
2023101658,ガイストゼーゲン,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101659,エビスディアーナ,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2023101660,スイーヴル,タワーオブロンドン,2015101621,Raven's Pass,Elusive Quality
2023101661,アトミックブレス,カレンブラックヒル,2009106230,ダイワメジャー,サンデーサイレンスSunday Silence(米)
2023101662,ラインカシウス,リアルスティール,2012104889,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101664,バル,マテラスカイ,2014110060,Speightstown(米),Gone West
2023101665,ウォーターハクビ,ウォータービルド,2014104010,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101666,ウォーターコトノハ,ゴールドアクター,2011105266,スクリーンヒーロー,グラスワンダー
2023101670,ライクアストリーク,フィレンツェファイア,000a01be02,Poseidon's Warrior,Speightstown(米)
2023101674,モルトカリーナ,ミスターメロディ,2015110096,Scat Daddy(米),ヨハネスブルグJohannesburg(米)
2023101675,チェリーブルーム,ミスターメロディ,2015110096,Scat Daddy(米),ヨハネスブルグJohannesburg(米)
2023101676,ファンシーフリル,フォーウィールドライブFour Wheel Drive(米),000a01b93e,American Pharoah(米),Pioneerof the Nile
2023101677,プロスト,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101679,リケアペンネ,アメリカンペイトリオット,000a013bba,War Front,Danzig
2023101685,サーバルマインド,マインドユアビスケッツMind Your Biscuits(米),000a01392e,Posse,Silver Deputy
2023101687,オコリンボーマミー,キタサンブラック,2012102013,ブラックタイド,サンデーサイレンスSunday Silence(米)
2023101688,ケンブリッジルプス,ミッキーグローリー,2013103999,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101689,ケンブリッジサクラ,タリスマニックTalismanic(英),000a013425,Medaglia d'Oro,El Prado
2023101690,ケンヴォイジャー,アドマイヤムーン,2003102991,エンドスウィープEnd Sweep(米),フォーティナイナーForty Niner(米)
2023101691,ファーヴニル,ディスクリートキャットDiscreet Cat(米),000a0113a1,Forestry,Storm Cat(米)
2023101693,ヴァルク,パドトロワ,2007102760,スウェプトオーヴァーボードSwept Overboard(米),エンドスウィープEnd Sweep(米)
2023101694,ケンフィールド,タリスマニックTalismanic(英),000a013425,Medaglia d'Oro,El Prado
2023101699,ルアグロール,リオンディーズ,2013105915,キングカメハメハ,Kingmambo(米)
2023101702,マーゴットガイア,コントレイル,2017101835,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101704,テイエムゴッホ,ヴァンゴッホ,000a01a7c9,American Pharoah(米),Pioneerof the Nile
2023101705,ガムラスタン,サンダースノーThunder Snow(愛),000a013a06,Helmet,Exceed And Excel
2023101706,ハクアイノアール,サートゥルナーリア,2016104505,ロードカナロア,キングカメハメハ
2023101707,フジコンフィデンス,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2023101709,カネトシフレイア,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101710,カネトシステラ,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101712,ベアゴーフォー,シャンハイボビーShanghai Bobby(米),000a0127e4,Harlan's Holiday,Harlan
2023101713,イサギ,リアルスティール,2012104889,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101714,ワンダーゾルダート,ゴールドドリーム,2013106119,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101716,グランディマージュ,ドリームバレンチノ,2007104877,ロージズインメイRoses in May(米),Devil His Due
2023101718,マネーマネー,ゴールドドリーム,2013106119,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101719,ジーティーミュウ,ノーブルミッションNoble Mission(英),000a0126a3,Galileo(愛),Sadler's Wells(米)
2023101720,ジューングレイス,シニスターミニスターSinister Minister(米),000a011099,Old Trieste,A.P. Indy
2023101721,ノリノドラゴン,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2023101722,ジューンオアシス,ミッキーアイル,2011103916,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101724,ヌクレオチド,モズアスコット,2014110031,Frankel,Galileo(愛)
2023101726,アクティブヘイロー,アルアイン,2014106046,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101727,アグネスクレスト,ビッグアーサー,2011103328,サクラバクシンオー,サクラユタカオー
2023101728,クリーンブーケ,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101730,ティアップシャイン,ダノンスマッシュ,2015102377,ロードカナロア,キングカメハメハ
2023101731,マイトリックスター,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2023101735,リントゥラウル,キズナ,2010105827,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101742,ホワイトラバーズ,ディーマジェスティ,2013104704,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101743,ホッコームジカ,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101744,アメジストロード,Tom's d'Etat,000a01d644,Smart Strike(加),Mr. Prospector
2023101749,ヴァリスクブレイズ,ウインブライト,2014100222,ステイゴールド,サンデーサイレンスSunday Silence(米)
2023101751,メイショウランケイ,レイデオロ,2014106201,キングカメハメハ,Kingmambo(米)
2023101755,アイビーミャーオ,フォーウィールドライブFour Wheel Drive(米),000a01b93e,American Pharoah(米),Pioneerof the Nile
2023101756,メイショウセンドウ,ホッコータルマエ,2009100921,キングカメハメハ,Kingmambo(米)
2023101758,ワンダーディーン,ディーマジェスティ,2013104704,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101759,ワンダージェム,ワールドエース,2009106353,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101767,キタノザブリーズ,ベストウォーリア,2010110127,マジェスティックウォリアーMajestic Warrior(米),A.P. Indy
2023101770,クラリスヒメ,ダノンキングリー,2016102179,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101772,ハクサンスオーノ,ハクサンムーン,2009102527,アドマイヤムーン,エンドスウィープEnd Sweep(米)
2023101774,グレースチャクラ,オルフェーヴル,2008102636,ステイゴールド,サンデーサイレンスSunday Silence(米)
2023101776,ハクサンマンゲツ,ハクサンムーン,2009102527,アドマイヤムーン,エンドスウィープEnd Sweep(米)
2023101778,シンデレラカラー,ビーチパトロールBeach Patrol(米),000a0141f9,Lemon Drop Kid,Kingmambo(米)
2023101780,ハイラブエナン,ウォータービルド,2014104010,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101781,ラッキーダイヤ,サトノダイヤモンド,2013106101,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101789,エスシーケイミー,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2023101790,シューペルブリアン,ダノンレジェンド,2010110102,Macho Uno(米),Holy Bull(米)
2023101792,ジャスフォール,マクフィMakfi(英),000a011c77,Dubawi,Dubai Millennium(英)
2023101793,エスシービクトリア,マクフィMakfi(英),000a011c77,Dubawi,Dubai Millennium(英)
2023101796,テリオスリコ,ルーラーシップ,2007103143,キングカメハメハ,Kingmambo(米)
2023101798,ブルージェネシス,サトノジェネシス,2016104853,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101810,ヴォンドゥ,ルヴァンスレーヴ,2015104189,シンボリクリスエス,Kris S.
2023101812,デイズインザサン,シルバーステート,2013105903,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101813,ミスターキャンベラ,クリソベリル,2016104458,ゴールドアリュール,サンデーサイレンスSunday Silence(米)
2023101814,アオイミズホ,ビーチパトロールBeach Patrol(米),000a0141f9,Lemon Drop Kid,Kingmambo(米)
2023101821,ヨドノクラウン,サトノクラウン,2012104668,Marju(愛),ラストタイクーンLast Tycoon(愛)
2023101822,サフランメロディ,ワールドエース,2009106353,ディープインパクト,サンデーサイレンスSunday Silence(米)
2023101825,ヨドノサファイア,ジャスタウェイ,2009106461,ハーツクライ,サンデーサイレンスSunday Silence(米)
2023101826,ヨドノヒロイン,マジェスティックウォリアーMajestic Warrior(米),000a011e9c,A.P. Indy,Seattle Slew
2023101827,ヨドノティアラ,マテラスカイ,2014110060,Speightstown(米),Gone West
2023101830,ルルマーレ,ビッグアーサー,2011103328,サクラバクシンオー,サクラユタカオー
2023101835,ロードキャリバー,ビッグアーサー,2011103328,サクラバクシンオー,サクラユタカオー
